Customer_Id,Customer_City,Customer_Country,Customer_Fname,Customer_Lname,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode,Latitude,Longitude
9626,El Paso,EE. UU.,Dorothy,Frye,Corporate,TX,4849 Clear Blossom Turnabout,79927,31.65174103,-106.2676239
9494,Del Rio,EE. UU.,Robert,Gilmore,Corporate,TX,8248 Clear Glade,78840,29.77310181,-100.6121979
1718,Buffalo,EE. UU.,Mary,Smith,Corporate,NY,4606 Umber Range,14221,42.9666214,-78.74194336
5295,Bountiful,EE. UU.,Mary,Williams,Corporate,UT,2058 Quaking Oak Common,84010,40.86649323,-111.8493271
3984,Kent,EE. UU.,Brenda,Webster,Corporate,WA,5131 Gentle Limits,98031,47.39371109,-122.2228317
5270,Chicago,EE. UU.,Andrea,Johnson,Corporate,IL,9595 Iron Orchard,60620,41.74866486,-87.66320038
10966,Plymouth,EE. UU.,Martha,Pierce,Corporate,MA,6797 Quiet Mountain Rise,2360,41.95851135,-70.66861725
1868,Far Rockaway,EE. UU.,Mary,Riddle,Corporate,NY,340 Velvet Barn Gate,11691,40.59949493,-73.76248169
17446,Houston,EE. UU.,Freya,Golden,Corporate,TX,569 Hazy Wynd,77088,29.66958237,-95.24147034
10071,Philadelphia,EE. UU.,Mary,Lawrence,Corporate,PA,5768 Jagged Zephyr Port,19124,40.01562119,-75.08410645
1271,Simi Valley,EE. UU.,Carolyn,Shea,Corporate,CA,1021 Silver Log Cape,93065,34.27391052,-118.7662125
11930,Detroit,EE. UU.,Mary,Gilbert,Corporate,MI,2002 Noble Crescent,48227,42.39807892,-83.20157623
20529,Garden Grove,EE. UU.,Lynn,Sweeney,Corporate,CA,7262 Emerald Boulevard,92840,33.77366638,-118.0033035
8358,San Diego,EE. UU.,Mary,Smith,Corporate,CA,9176 Shady Barn Jetty,92105,32.74953461,-117.1046524
7705,Chicago,EE. UU.,Julia,Robinson,Corporate,IL,3670 Broad Mountain Link,60609,41.89551926,-87.71821594
17392,Placentia,EE. UU.,Patience,Ward,Corporate,CA,7126 Hazy Berry Mount,92870,33.99459839,-117.9534302
18276,San Jose,EE. UU.,Cheryl,Koch,Corporate,CA,4845 Thunder Embers Hollow,95148,37.32554245,-121.7993469
7795,Honolulu,EE. UU.,Sandra,Smith,Corporate,HI,1134 Misty River Woods,96822,21.30562019,-157.8386993
20655,Mentor,EE. UU.,Whitney,Collins,Corporate,OH,5808 Silver Rise Circuit,44060,41.71363831,-81.36167908
2454,Santa Clara,EE. UU.,Kyle,Curtis,Corporate,CA,3180 Golden Cider Circle,95051,37.34306717,-121.9839325
150,Union,EE. UU.,Mary,Smith,Corporate,NJ,5593 Indian Trail,7083,33.68896103,-117.9957428
10671,Long Beach,EE. UU.,Timothy,Moses,Corporate,CA,1987 Grand Alley,90805,33.79319763,-118.1895294
11924,Westminster,EE. UU.,Mary,Ramos,Corporate,CA,4463 Cotton Quail Forest,92683,33.75820923,-118.0019073
16086,Pompano Beach,EE. UU.,Aimee,Terrell,Corporate,FL,5875 Grand Campus,33068,26.21472931,-80.23004913
4398,Azusa,EE. UU.,Mary,Yoder,Consumer,CA,1010 Rustic Fox View,91702,34.13932037,-117.9074402
5687,Fort Lauderdale,EE. UU.,Mary,Chapman,Consumer,FL,1430 Easy Spring Key,33324,26.0984993,-80.27095032
8534,San Antonio,EE. UU.,Mary,Rose,Consumer,TX,3050 Crystal Fawn Green,78201,29.46007919,-98.52754211
3372,Princeton,EE. UU.,Virginia,Smith,Consumer,NJ,3139 Golden Autumn Byway,8540,40.35742188,-74.64842224
10927,Perth Amboy,EE. UU.,Jessica,Lang,Consumer,NJ,3356 Crystal Farm,8861,40.50980377,-74.26966858
3597,Miami,EE. UU.,Margaret,Smith,Consumer,FL,8473 Crystal Hickory Path,33162,25.93001556,-80.16291046
2052,Loveland,EE. UU.,Mary,Anthony,Consumer,OH,874 Thunder Front,45140,39.27056122,-84.27059174
4399,Virginia Beach,EE. UU.,Richard,Smith,Consumer,VA,9627 Little Terrace,23455,36.91083145,-76.12958527
185,Louisville,EE. UU.,Deborah,Smith,Consumer,KY,9295 Emerald Downs,40214,38.15983963,-85.59026337
3441,Lockport,EE. UU.,Emma,Russell,Consumer,NY,8400 Clear Wagon  Row,14094,43.16891098,-78.69216156
11947,Chicago,EE. UU.,Mary,Smith,Consumer,IL,5420 Crystal Hill,60608,41.89491653,-87.76180267
1555,Staten Island,EE. UU.,Adam,Smith,Consumer,NY,4047 Grand Port,10314,40.58441544,-74.15991974
9399,Tucson,EE. UU.,Mary,Bennett,Consumer,AZ,6575 Quiet Loop,85719,32.27982712,-110.9582291
2792,Plymouth,EE. UU.,Roy,Carey,Consumer,MA,4317 Emerald Bay,2360,41.92736816,-70.7484436
10118,Cleveland,EE. UU.,Mary,Reynolds,Consumer,OH,5325 Amber Blossom Way,44120,41.47653961,-81.72341919
8544,Bronx,EE. UU.,Sarah,Smith,Consumer,NY,3065 Foggy Horse Port,10458,40.87030411,-73.87062073
4296,Webster,EE. UU.,Edward,Sanchez,Consumer,NY,3867 Middle Leaf By-pass,14580,42.42012024,-79.31320953
4391,Stockton,EE. UU.,Harry,Smith,Consumer,CA,6332 Round Range,95207,37.92684937,-121.3893051
2882,Amarillo,EE. UU.,Mary,Decker,Consumer,TX,6826 Quiet Lane,79109,35.18754196,-101.8676224
3283,Martinsburg,EE. UU.,Charles,Ramos,Consumer,WV,3882 Golden Maze,25401,39.45571137,-77.96917725
397,Cumberland,EE. UU.,Mary,Delgado,Consumer,MD,1102 Misty Rabbit Alley,21502,39.6300354,-78.74319458
4104,Pekin,EE. UU.,Debra,Butler,Consumer,IL,8581 Blue Crescent,61554,40.56959915,-89.64508057
12214,Tallahassee,EE. UU.,Jennifer,Summers,Consumer,FL,2749 Emerald Glen,32308,30.49767876,-84.23183441
10699,Jacksonville,EE. UU.,Mary,Lee,Consumer,FL,7320 Wishing Rise Mall ,32225,30.35342217,-81.51309204
2091,Woonsocket,EE. UU.,Doris,Smith,Consumer,RI,3087 Hazy Glen,2895,42.00220108,-71.51410675
10474,Stockton,EE. UU.,Benjamin,Case,Consumer,CA,125 Easy Lake Close,95206,38.1355629,-121.2693405
7504,Lithonia,EE. UU.,Stephanie,Smith,Consumer,GA,4263 Cozy Embers Ledge,30058,33.71007919,-84.11247253
7518,Oak Lawn,EE. UU.,Mary,Padilla,Consumer,IL,9725 Cotton Forest,60453,41.7158165,-87.7405777
1738,Detroit,EE. UU.,Nicholas,Murray,Consumer,MI,1915 Thunder Hickory Freeway,48213,42.39391327,-83.00836945
1622,Alhambra,EE. UU.,Mary,Smith,Consumer,CA,1098 Fallen By-pass,91801,34.10591126,-118.1196442
1325,New Haven,EE. UU.,Gregory,Nelson,Consumer,CT,8271 Foggy Horse Inlet,6511,42.34568787,-83.52059174
5505,North Tonawanda,EE. UU.,Joseph,Matthews,Consumer,NY,3046 Broad Sky Dale,14120,43.02910233,-78.87342072
4210,Phoenix,EE. UU.,Matthew,Roach,Consumer,AZ,1200 Silent Bend,85029,33.58987427,-112.1163712
11229,Kenner,EE. UU.,Diane,Smith,Consumer,LA,8768 Shady Arbor,70065,30.0380249,-90.25691986
9385,Washington,EE. UU.,Andrew,Whitehead,Consumer,PA,3361 Little Ledge,15301,40.33852005,-80.1289444
900,Holland,EE. UU.,George,Smith,Consumer,MI,2088 Emerald Downs,49423,29.50280953,-98.5945282
6217,Morrisville,EE. UU.,Roger,Black,Consumer,PA,5263 Middle Road,19067,40.20738983,-74.79347992
9466,Memphis,EE. UU.,Mary,Smith,Consumer,TN,7111 Cotton Blossom Estates,38128,35.21362686,-89.82608032
4596,Federal Way,EE. UU.,Mary,Burns,Consumer,WA,9419 Cinder Hickory Towers,98023,47.30304337,-122.3528137
5206,San Diego,EE. UU.,Mary,Palmer,Consumer,CA,4212 Cozy Corners,92113,32.69542313,-117.0990067
2823,Chicago,EE. UU.,Danielle,Smith,Consumer,IL,3614 Misty Mall ,60626,42.0063591,-87.66739655
10408,Los Angeles,EE. UU.,Sandra,Smith,Consumer,CA,8706 Harvest Green,90027,34.12594605,-118.2910156
11011,Bronx,EE. UU.,Mary,Mullins,Consumer,NY,3193 Gentle Circuit,10457,40.87142944,-73.87063599
40,Long Beach,EE. UU.,Mary,Smith,Consumer,CA,7358 Rocky Villas,90805,33.56687927,-117.7633209
11636,Chicago,EE. UU.,Patrick,Browning,Consumer,IL,112 Green Fawn Estates,60637,41.88238525,-88.20149994
7454,West Covina,EE. UU.,Andrew,Kim,Corporate,CA,7094 Round Carrefour,91790,34.06787491,-117.9273758
5138,Ventura,EE. UU.,William,Rivera,Corporate,CA,3367 Easy Pines,93003,34.24124908,-119.1945419
8696,Washington,EE. UU.,Mary,Pope,Corporate,DC,4776 Crystal River Stead,20009,38.91826248,-77.03946686
2329,Valrico,EE. UU.,Mary,Smith,Corporate,FL,7312 Umber Prairie Wynd,33594,27.96565437,-82.25280762
12431,Kaneohe,EE. UU.,Mary,Rios,Corporate,HI,1221 Cinder Pines,96744,21.41555023,-157.803894
10860,Ventura,EE. UU.,Mary,Johnson,Corporate,CA,8824 Noble View Valley,93003,34.26494217,-119.218605
12094,Brooklyn,EE. UU.,Mary,Smith,Corporate,NY,2720 Stony Field,11218,40.64059448,-73.97518921
5088,Oceanside,EE. UU.,Mary,Smith,Corporate,CA,698 Colonial Way,92057,33.22548676,-117.3070679
2200,Fort Worth,EE. UU.,Evelyn,Wilson,Corporate,TX,7409 Cotton Manor,76116,32.73230743,-97.47290802
3997,Brooklyn,EE. UU.,Margaret,Walker,Corporate,NY,5731 Cinder Horse Court,11218,40.64059448,-73.97518921
8746,Cleveland,EE. UU.,Charles,Stout,Corporate,OH,72 Noble Path,44120,41.48426819,-81.5922699
3687,Philadelphia,EE. UU.,Mary,Morrow,Corporate,PA,923 Amber Grounds,19145,39.92448425,-75.1757431
9162,Lodi,EE. UU.,Christina,Carter,Corporate,CA,3901 Iron Parade,95240,38.11602402,-121.3637238
8993,Bakersfield,EE. UU.,Mary,Smith,Corporate,CA,4915 Lazy Pine Bay,93308,35.40139771,-119.0448837
5875,Philadelphia,EE. UU.,Mary,Rodgers,Corporate,PA,654 Gentle Acres,19143,39.94662857,-75.21822357
2502,Long Beach,EE. UU.,Mary,Smith,Corporate,CA,7581 Cinder Link,90813,33.78245163,-118.1922455
9563,San Jose,EE. UU.,Pamela,Murphy,Corporate,CA,6001 Iron Diversion,95122,37.3288765,-121.8501511
7259,Murfreesboro,EE. UU.,Jerry,Ingram,Corporate,TN,9198 Blue Swale,37130,35.75965881,-86.26461029
3131,Carlsbad,EE. UU.,Mary,Brown,Corporate,CA,3358 Middle Ridge,92009,33.0895195,-117.2552032
4140,Hamilton,EE. UU.,Brandon,Smith,Corporate,OH,9785 Silver Hickory Walk,45011,39.3985405,-84.55661774
4539,Houston,EE. UU.,Jacqueline,James,Corporate,TX,9391 Little Leaf Ramp,77083,29.69653702,-95.6459198
6071,New York,EE. UU.,Mary,Wu,Corporate,NY,3810 Honey Swale,10031,40.82476044,-73.94992065
8730,Hayward,EE. UU.,Mary,Smith,Corporate,CA,5166 Middle Circuit,94541,37.67551041,-122.0496826
9634,Bridgeton,EE. UU.,Mary,Weaver,Corporate,NJ,2269 High Limits,8302,39.42603684,-75.23985291
8010,Martinsburg,EE. UU.,Kathy,Smith,Corporate,WV,6901 Lazy Plaza,25401,39.45571137,-77.96917725
3484,Bay Shore,EE. UU.,Rebecca,Hunter,Corporate,NY,67 Cotton Mountain Terrace,11706,40.74032211,-73.30113983
7307,Palatine,EE. UU.,Brandon,Foster,Corporate,IL,4291 Sunny Fox Mews,60067,42.11048508,-88.08236694
1975,Smyrna,EE. UU.,Mary,Smith,Corporate,GA,7790 Green Berry Gate,30080,33.08282852,-82.9998703
629,Van Nuys,EE. UU.,Matthew,Huffman,Corporate,CA,9922 Misty Oak Inlet,91406,34.1971817,-118.4865265
11753,Opa Locka,EE. UU.,Richard,Reid,Corporate,FL,9128 Little Cloud Bay,33055,25.94878006,-80.28707886
5375,Los Angeles,EE. UU.,Jeremy,Holmes,Corporate,CA,1819 Noble Ramp,90046,34.09960938,-118.3507385
1695,Saint Paul,EE. UU.,Amanda,Marquez,Corporate,MN,9539 Velvet Trace,55106,44.95698166,-93.06536865
9884,Edison,EE. UU.,Maria,Dorsey,Corporate,NJ,125 Colonial Butterfly Stead,8817,40.52578354,-74.39421845
8498,Baytown,EE. UU.,Joseph,Pennington,Corporate,TX,9084 Middle Embers Passage,77520,29.73701477,-94.96875763
7534,Sylmar,EE. UU.,Mary,Smith,Corporate,CA,1994 Lost Berry Promenade,91342,34.31019974,-118.4530792
123,Bend,EE. UU.,Mary,Mann,Corporate,OR,7676 Colonial Towers,97701,44.05973816,-12.13093758
8925,Opa Locka,EE. UU.,Mary,Erickson,Corporate,FL,2422 High River Corners,33055,25.89801979,-80.24020386
5981,Burnsville,EE. UU.,Ronald,Williamson,Corporate,MN,398 Pleasant Mountain,55337,44.77007294,-93.28409576
7347,Huntington Station,EE. UU.,Carolyn,Gallegos,Corporate,NY,2070 Indian Leaf Edge,11746,40.85692978,-73.39674377
19445,Caguas,Puerto Rico,Felicia,Clark,Corporate,PR,9135 Green Island Moor,725,18.29136658,-66.03705597
19444,Sunnyvale,EE. UU.,Wanda,Sanford,Corporate,CA,1800 Quiet Creek Stead,94087,37.34466934,-122.0356674
19443,Sugar Land,EE. UU.,Hayfa,Boyle,Corporate,TX,1165 Quiet Inlet,77478,29.60960579,-95.61593628
19442,Caguas,Puerto Rico,Lavinia,Houston,Corporate,PR,432 Rocky Link,725,18.26264191,-66.03705597
19441,Brighton,EE. UU.,Yetta,Robinson,Corporate,MA,2607 Clear Branch Cape,2135,42.34962845,-71.15328217
19440,Caguas,Puerto Rico,Jennifer,Holmes,Corporate,PR,6826 Quiet Lane,725,18.25866509,-66.03705597
19439,Garden Grove,EE. UU.,Mara,Mcneil,Corporate,CA,9780 Misty Pike,92840,33.77395248,-117.9618988
19438,Caguas,Puerto Rico,Cleo,Woodward,Home Office,PR,4135 Golden Shadow Front,725,18.21509743,-66.0370636
19437,Bismarck,EE. UU.,Cally,Dunn,Corporate,ND,8307 Merry Pointe,58501,46.81184387,-100.7877197
19436,Caguas,Puerto Rico,Wynter,Gay,Home Office,PR,9299 Grand Branch Route,725,18.20598602,-66.03705597
19435,Gaithersburg,EE. UU.,Hyacinth,Nolan,Consumer,MD,2210 Merry Leaf Row,20878,39.14162064,-77.2270813
19434,Caguas,Puerto Rico,Emma,Mayo,Corporate,PR,3309 Harvest Thicket,725,18.20355415,-66.03705597
19433,Bismarck,EE. UU.,Xerxes,Terrell,Corporate,ND,5953 Lost Plaza,58501,46.81184387,-100.7877197
19432,Honolulu,EE. UU.,Noel,Wheeler,Corporate,HI,1070 Dusty Beacon Maze,96817,21.32156754,-157.8721771
19431,Lilburn,EE. UU.,Maryam,Grant,Corporate,GA,7094 Sleepy End,30047,33.90219879,-84.15373993
19430,Caguas,Puerto Rico,Naida,Small,Corporate,PR,9393 Golden View Pike,725,18.21857071,-66.03705597
19429,Virginia Beach,EE. UU.,Lana,Green,Consumer,VA,9627 Little Terrace,23455,36.91083145,-76.12958527
19428,Azusa,EE. UU.,Patience,Woodward,Consumer,CA,1010 Rustic Fox View,91702,34.13932037,-117.9074402
19427,Long Beach,EE. UU.,Rylee,Garrett,Corporate,CA,7735 Gentle Terrace,90813,33.78245163,-118.1922455
19426,Bronx,EE. UU.,Dakota,Green,Consumer,NY,2720 Stony Field,10458,40.86618042,-73.87023926
19425,Caguas,Puerto Rico,Fallon,Donovan,Consumer,PR,45 Merry Bear View,725,18.27690888,-66.03705597
19424,Provo,EE. UU.,Kylynn,Zimmerman,Consumer,UT,3741 Bright Extension,84604,40.3957901,-111.5488815
19423,Columbia,EE. UU.,Inez,Fleming,Consumer,TN,3408 Tawny Spring Glen,38401,35.56920242,-87.08045197
19422,Caguas,Puerto Rico,Carolyn,Davenport,Consumer,PR,4105 Fallen Goose Port,725,18.25554657,-66.03705597
19421,Stockton,EE. UU.,Miriam,Vega,Consumer,CA,6332 Round Range,95207,37.92684937,-121.3893127
19420,Marietta,EE. UU.,Danielle,Rush,Home Office,GA,7121 Foggy Woods,30062,34.02061462,-84.42745972
19419,Caguas,Puerto Rico,Chloe,Pickett,Home Office,PR,482 High Quay,725,18.23998261,-66.03705597
19418,Holland,EE. UU.,Beverly,Fisher,Consumer,MI,7177 Old Nectar Ridge,49423,42.83187103,-86.07852173
19417,Rio Grande,Puerto Rico,Gillian,Camacho,Home Office,PR,6750 Stony Fawn Wood,745,42.25645828,-83.41688538
19416,Brooklyn,EE. UU.,Madeline,Wooten,Home Office,NY,2636 Indian Expressway,11212,40.66080093,-73.92007446
19415,Caguas,Puerto Rico,Yoshi,Shelton,Consumer,PR,9891 Foggy Hills Acres,725,18.2498951,-66.0370636
19414,Denver,EE. UU.,Hadley,Russell,Corporate,CO,7500 Wishing Brook Grove,80219,39.68975067,-105.0245895
19413,Taylor,EE. UU.,Renee,Morales,Corporate,MI,1497 Sleepy Thicket,48180,42.52365494,-85.69445801
19412,Caguas,Puerto Rico,Iola,King,Corporate,PR,5012 Honey Wagon Stead,725,18.29883003,-66.0370636
19411,Chicago,EE. UU.,Tamekah,Blair,Corporate,IL,8832 Old Quay,60637,41.7828064,-87.61464691
19410,Caguas,Puerto Rico,Cherokee,Huffman,Corporate,PR,8707 Foggy View,725,18.29244614,-66.0370636
19409,Detroit,EE. UU.,Odessa,Cherry,Corporate,MI,4148 Indian Landing,48205,42.40109634,-82.92513275
19408,Caguas,Puerto Rico,Rose,Mack,Consumer,PR,4690 Quiet Hickory Campus,725,18.20002747,-66.03704834
19407,Murfreesboro,EE. UU.,Linda,Haley,Consumer,TN,8659 Foggy Deer Port,37130,36.04489517,-86.35327148
19406,Caguas,Puerto Rico,May,Kennedy,Consumer,PR,8284 Colonial Gate Path,725,18.23353386,-66.0370636
19405,Cleveland,EE. UU.,Lilah,Holmes,Corporate,OH,7701 Rustic Carrefour,44102,41.47214127,-81.73681641
19404,Caguas,Puerto Rico,Tana,Franklin,Consumer,PR,406 Shady Cider Corner,725,18.28108215,-66.03705597
19403,Lockport,EE. UU.,Emi,Mitchell,Corporate,NY,4542 Sunny Parade,14094,43.16891098,-78.69216156
19402,Caguas,Puerto Rico,Cynthia,Albert,Corporate,PR,2070 Rocky Apple Front,725,18.20433235,-66.03705597
19401,Saint Charles,EE. UU.,Myra,Manning,Corporate,MO,3761 Foggy Hickory Extension,63301,38.77838135,-90.50777435
19400,Los Angeles,EE. UU.,Medge,Mcfarland,Corporate,CA,9767 Amber Valley,90046,34.09960938,-118.3507385
19399,Cupertino,EE. UU.,Chloe,Nichols,Home Office,CA,3538 Rustic Dale Run,95014,37.32138825,-122.0307388
19398,Caguas,Puerto Rico,Beatrice,Holt,Home Office,PR,1946 Jagged Trail,725,18.23747444,-66.0370636
19397,Springfield,EE. UU.,Ria,Padilla,Home Office,MO,5434 Middle Range,65807,37.15639114,-93.28601074
19396,Caguas,Puerto Rico,Charity,Sharpe,Home Office,PR,7108 Cinder Road,725,18.28423882,-66.03704834
19395,Mission Viejo,EE. UU.,Nell,Garrison,Home Office,CA,1557 High Spring Cove,92692,33.64875412,-117.6374283
19394,Los Angeles,EE. UU.,Tamara,Larson,Home Office,CA,183 Crystal Lake Drive,90042,34.11436462,-118.192482
19393,Caguas,Puerto Rico,Phyllis,Higgins,Home Office,PR,1870 Crystal Blossom Towers,725,18.23448372,-66.0370636
19392,Roswell,EE. UU.,Nelle,Shaffer,Home Office,GA,8932 High Row,30075,34.0256691,-84.35742188
19391,Caguas,Puerto Rico,Aimee,Daugherty,Corporate,PR,6449 Merry Lagoon Drive,725,18.2726593,-66.03705597
19390,Ypsilanti,EE. UU.,Blossom,Middleton,Home Office,MI,3505 High Mall,48197,42.24398804,-83.61991119
19389,Brooklyn,EE. UU.,Breanna,Morrison,Corporate,NY,7320 Lazy Forest Falls,11218,40.64059448,-73.97518921
19388,Caguas,Puerto Rico,Katelyn,Key,Corporate,PR,851 Green Prairie Park,725,18.28867149,-66.0370636
19387,Peoria,EE. UU.,Karly,Porter,Corporate,AZ,5674 Merry Nectar Pines,85345,33.57873154,-112.266098
19386,Caguas,Puerto Rico,Olga,Stein,Corporate,PR,8651 Heather Drive,725,18.20901108,-66.03705597
19385,Garden Grove,EE. UU.,Brenna,Wyatt,Corporate,CA,3068 Indian Quail Cove,92843,33.76652145,-117.9461899
19384,Caguas,Puerto Rico,Tatyana,Tyson,Home Office,PR,427 Clear Leaf Loop,725,18.29984283,-66.03705597
19383,Clementon,EE. UU.,Ifeoma,Hendricks,Corporate,NJ,5136 Red Prairie Park,8021,39.81664658,-74.98467255
19382,Memphis,EE. UU.,Kitra,Howard,Corporate,TN,5722 Easy Heath,38127,35.28209686,-89.97310638
19381,Antioch,EE. UU.,Summer,Hester,Consumer,TN,8895 Shady Cider Moor,37013,36.0810051,-86.6870575
19380,Caguas,Puerto Rico,Sopoline,Hood,Consumer,PR,4776 Pleasant Pioneer Cape,725,18.27984047,-66.03704834
19379,Salt Lake City,EE. UU.,Emma,Suarez,Home Office,UT,1853 Umber Field,84118,40.65987396,-112.0028687
19378,Caguas,Puerto Rico,Eliana,Santos,Consumer,PR,1142 Round Via,725,18.25708389,-66.03704834
19377,Bakersfield,EE. UU.,Denise,Young,Consumer,CA,2027 Thunder Creek Thicket,93304,35.36254501,-119.0186996
19376,Caguas,Puerto Rico,Hermione,Rose,Corporate,PR,2059 Cozy Field,725,18.21950722,-66.03704834
19375,Granada Hills,EE. UU.,Lara,Kim,Consumer,CA,4436 Tawny Private,91344,34.07363892,-117.7083511
19374,Caguas,Puerto Rico,Hedy,Dunn,Consumer,PR,3914 Silver Horse Cape,725,18.25214958,-66.03705597
19373,Tallahassee,EE. UU.,Violet,Melton,Home Office,FL,5002 High Bank,32308,30.49506187,-84.24580383
19372,Caguas,Puerto Rico,Taylor,Aguilar,Home Office,PR,1982 Burning Forest,725,18.2536087,-66.0370636
19371,Hempstead,EE. UU.,Clare,Jenkins,Home Office,NY,8776 Green Ridge,11550,40.68703461,-73.62446594
19370,Caguas,Puerto Rico,Xerxes,Marsh,Corporate,PR,2568 Rustic Valley,725,18.26331902,-66.03705597
19369,Astoria,EE. UU.,Rhonda,Bruce,Corporate,NY,3071 Tawny Canyon,11103,40.76861954,-73.90949249
19368,Gilroy,EE. UU.,Morgan,Jimenez,Consumer,CA,9666 Colonial Hickory Thicket,95020,37.01370621,-121.5893478
19367,Caguas,Puerto Rico,Illiana,Mcpherson,Consumer,PR,9739 Round Spring Expressway,725,18.21694946,-66.03705597
19366,Azusa,EE. UU.,Joan,Hickman,Consumer,CA,3847 Blue Place,91702,34.13360977,-117.9058914
19365,Caguas,Puerto Rico,Amity,Weber,Consumer,PR,3567 Rocky Grove,725,18.28720284,-66.03705597
19364,Lenoir,EE. UU.,Jayme,Tyler,Consumer,NC,8324 Little Common,28645,36.11019898,-81.52600861
19363,Columbus,EE. UU.,Geraldine,Mcfadden,Consumer,OH,7802 Gentle Creek Square,43228,40.88164902,-81.25228119
19362,Albany,EE. UU.,Anika,Stokes,Consumer,OR,7176 Bright Timber Passage,97321,44.63076019,-123.1084366
19361,Humacao,Puerto Rico,Dana,Hoffman,Consumer,PR,6888 Wishing Mountain Run,791,18.1501503,-65.82595062
19360,Caguas,Puerto Rico,Blossom,Hill,Corporate,PR,4791 Harvest Quail Limits,725,18.24564171,-66.03705597
19359,Lindenhurst,EE. UU.,Sybil,Noel,Corporate,NY,4482 Velvet Farm,11757,40.68665695,-73.37553406
19358,Elyria,EE. UU.,Genevieve,Joyce,Corporate,OH,4776 Crystal River Stead,44035,41.42148209,-82.09407044
19357,Caguas,Puerto Rico,Tara,Gordon,Corporate,PR,425 Noble Lane,725,18.20097351,-66.03704834
19356,Riverside,EE. UU.,Emma,Armstrong,Consumer,CA,9666 Gentle Shadow Thicket,92504,33.93642426,-117.4205856
19355,Caguas,Puerto Rico,Geraldine,Barlow,Corporate,PR,7550 Sleepy View Court,725,18.29039574,-66.03705597
19354,Carson,EE. UU.,Lilah,Huff,Home Office,CA,777 Sleepy Quail Key,90745,33.83179474,-118.261322
19353,Mesa,EE. UU.,Ella,Mcmahon,Consumer,AZ,6718 High Panda Dell,85204,33.41001129,-111.7717972
19352,Caguas,Puerto Rico,Lilah,Glass,Home Office,PR,9871 Cotton Lagoon End,725,18.26308632,-66.03705597
19351,Honolulu,EE. UU.,Alyssa,Fowler,Home Office,HI,1066 Hidden Green,96818,21.343153,-157.906601
19350,Caguas,Puerto Rico,Heather,Rocha,Consumer,PR,7192 Green Arbor,725,18.26687813,-66.03705597
12069,Caguas,Puerto Rico,Brittany,Gardner,Home Office,PR,4232 Wishing Creek Campus,725,18.22298622,-66.37062836
9597,Caguas,Puerto Rico,Lori,Perez,Home Office,PR,1465 Round Fawn Passage,725,18.24115372,-66.37056732
9467,Caguas,Puerto Rico,Billy,Butler,Home Office,PR,1112 Cinder Woods,725,18.24503517,-66.3706131
2546,Caguas,Puerto Rico,Mary,Smith,Home Office,PR,4694 Burning Front,725,18.20116615,-66.37051392
2240,Caguas,Puerto Rico,Edward,West,Home Office,PR,7293 Lazy Hill,725,18.28177071,-66.3705368
11650,Caguas,Puerto Rico,Mary,Smith,Home Office,PR,482 Easy Avenue,725,18.22202492,-66.37055969
10368,Caguas,Puerto Rico,Matthew,Key,Home Office,PR,3709 Green Cider Court,725,18.21871948,-66.37054443
6489,Caguas,Puerto Rico,Maria,Macdonald,Home Office,PR,19 Clear Autumn Estates,725,18.25518417,-66.3706131
10533,Caguas,Puerto Rico,Michael,Smith,Home Office,PR,9138 Indian Nook,725,18.29124832,-66.37056732
11292,Caguas,Puerto Rico,William,Saunders,Home Office,PR,7971 Foggy Highway,725,18.23452568,-66.37062073
47,Caguas,Puerto Rico,Lori,Fuller,Home Office,PR,357 Noble Lane,725,18.22754669,-66.04360199
6405,Caguas,Puerto Rico,Mary,Anderson,Home Office,PR,9234 Green Farm,725,18.28764534,-66.3706131
2426,Caguas,Puerto Rico,Mary,Phillips,Home Office,PR,1088 Jagged Hills Nook,725,18.23387528,-66.3705368
8133,Caguas,Puerto Rico,Benjamin,Riddle,Home Office,PR,7046 Sleepy Berry Estates,725,18.2833519,-66.37052155
